Record Length,20480,,Source,CH2
Sample Interval, CH2:0.0000080000000,,Second,Volt
,,, 0.01060799975,0.00
,,, 0.01061599981,0.00
,,, 0.01062399987,0.00
,,, 0.01063199993,0.00
,,, 0.01063999999,0.00
,,, 0.01064800005,0.00
,,, 0.01065600011,0.00
,,, 0.01066400018,0.00
,,, 0.01067200024,0.00
,,, 0.01068000030,0.00
,,, 0.01068800036,0.00
,,, 0.01069600042,-0.04000
,,, 0.01070399955,0.00
,,, 0.01071199961,0.00
,,, 0.01071999967,0.00
,,, 0.01072799973,0.00
,,, 0.01073599979,0.04000
,,, 0.01074399985,0.00
,,, 0.01075199991,0.00
,,, 0.01075999998,0.00
,,, 0.01076800004,0.00
,,, 0.01077600010,0.00
,,, 0.01078400016,0.04000
,,, 0.01079200022,0.00
,,, 0.01080000028,0.00
,,, 0.01080800034,0.00
,,, 0.01081600040,0.00
,,, 0.01082399953,0.04000
,,, 0.01083199959,0.00
,,, 0.01083999965,0.00
,,, 0.01084799971,0.00
,,, 0.01085599978,0.04000
,,, 0.01086399984,0.00
,,, 0.01087199990,0.00
,,, 0.01087999996,0.00
,,, 0.01088800002,0.00
,,, 0.01089600008,0.00
,,, 0.01090400014,0.00
,,, 0.01091200020,0.00
,,, 0.01092000026,0.04000
,,, 0.01092800032,0.00
,,, 0.01093600038,0.04000
,,, 0.01094399951,0.00
,,, 0.01095199957,0.00
,,, 0.01095999964,0.00
,,, 0.01096799970,0.00
,,, 0.01097599976,0.00
,,, 0.01098399982,0.00
,,, 0.01099199988,0.00
,,, 0.01099999994,0.00
,,, 0.01100800000,0.00
,,, 0.01101600006,0.08000
,,, 0.01102400012,0.00
,,, 0.01103200018,0.00
,,, 0.01104000024,0.00
,,, 0.01104800031,0.00
,,, 0.01105600037,0.00
,,, 0.01106400043,0.00
,,, 0.01107199956,0.00
,,, 0.01107999962,0.00
,,, 0.01108799968,0.00
,,, 0.01109599974,0.00
,,, 0.01110399980,0.00
,,, 0.01111199986,0.00
,,, 0.01111999992,0.00
,,, 0.01112799998,0.04000
,,, 0.01113600004,0.00
,,, 0.01114400011,0.00
,,, 0.01115200017,0.00
,,, 0.01116000023,0.00
,,, 0.01116800029,0.00
,,, 0.01117600035,0.00
,,, 0.01118400041,0.00
,,, 0.01119199954,0.00
,,, 0.01119999960,0.04000
,,, 0.01120799966,0.00
,,, 0.01121599972,0.00
,,, 0.01122399978,0.00
,,, 0.01123199984,0.00
,,, 0.01123999991,0.00
,,, 0.01124799997,0.00
,,, 0.01125600003,0.00
,,, 0.01126400009,0.00
,,, 0.01127200015,0.04000
,,, 0.01128000021,0.00
,,, 0.01128800027,0.00
,,, 0.01129600033,0.00
,,, 0.01130400039,0.00
,,, 0.01131199952,-0.04000
,,, 0.01131999958,0.00
,,, 0.01132799964,-0.04000
,,, 0.01133599970,0.00
,,, 0.01134399977,0.00
,,, 0.01135199983,0.00
,,, 0.01135999989,0.00
,,, 0.01136799995,0.00
,,, 0.01137600001,0.00
,,, 0.01138400007,0.00
,,, 0.01139200013,0.00
,,, 0.01140000019,0.00
,,, 0.01140800025,0.00
,,, 0.01141600031,0.00
,,, 0.01142400037,0.00
,,, 0.01143200044,0.00
,,, 0.01143999957,0.00
,,, 0.01144799963,0.00
,,, 0.01145599969,0.00
,,, 0.01146399975,0.00
,,, 0.01147199981,0.00
,,, 0.01147999987,0.00
,,, 0.01148799993,0.00
,,, 0.01149599999,0.00
,,, 0.01150400005,-0.04000
,,, 0.01151200011,0.00
,,, 0.01152000017,0.00
,,, 0.01152800024,0.00
,,, 0.01153600030,0.00
,,, 0.01154400036,0.00
,,, 0.01155200042,0.00
,,, 0.01155999955,0.00
,,, 0.01156799961,0.00
,,, 0.01157599967,0.00
,,, 0.01158399973,0.00
,,, 0.01159199979,0.00
,,, 0.01159999985,0.00
,,, 0.01160799991,0.00
,,, 0.01161599997,0.00
,,, 0.01162400004,0.00
,,, 0.01163200010,0.00
,,, 0.01164000016,0.00
,,, 0.01164800022,-0.04000
,,, 0.01165600028,0.00
,,, 0.01166400034,-0.04000
,,, 0.01167200040,0.00
,,, 0.01167999953,0.00
,,, 0.01168799959,0.00
,,, 0.01169599965,0.00
,,, 0.01170399971,0.00
,,, 0.01171199977,0.00
,,, 0.01171999983,-0.04000
,,, 0.01172799990,0.00
,,, 0.01173599996,0.00
,,, 0.01174400002,0.00
,,, 0.01175200008,0.00
,,, 0.01176000014,0.00
,,, 0.01176800020,0.00
,,, 0.01177600026,0.00
,,, 0.01178400032,0.00
,,, 0.01179200038,0.00
,,, 0.01179999951,0.00
,,, 0.01180799957,-0.04000
,,, 0.01181599963,0.00
,,, 0.01182399970,0.00
,,, 0.01183199976,-0.04000
,,, 0.01183999982,0.00
,,, 0.01184799988,0.00
,,, 0.01185599994,0.00
,,, 0.01186400000,0.00
,,, 0.01187200006,0.00
,,, 0.01188000012,0.00
,,, 0.01188800018,-0.04000
,,, 0.01189600024,0.00
,,, 0.01190400030,0.00
,,, 0.01191200037,0.00
,,, 0.01192000043,0.00
,,, 0.01192799956,0.00
,,, 0.01193599962,0.00
,,, 0.01194399968,0.00
,,, 0.01195199974,0.00
,,, 0.01195999980,0.00
,,, 0.01196799986,0.00
,,, 0.01197599992,0.00
,,, 0.01198399998,-0.04000
,,, 0.01199200004,0.00
,,, 0.01200000010,0.00
,,, 0.01200800017,0.00
,,, 0.01201600023,0.00
,,, 0.01202400029,0.00
,,, 0.01203200035,0.00
,,, 0.01204000041,0.00
,,, 0.01204799954,0.00
,,, 0.01205599960,0.00
,,, 0.01206399966,0.00
,,, 0.01207199972,-0.04000
,,, 0.01207999978,0.00
,,, 0.01208799984,-0.04000
,,, 0.01209599990,0.00
,,, 0.01210399996,0.00
,,, 0.01211200003,-0.04000
,,, 0.01212000009,-0.04000
,,, 0.01212800015,0.00
,,, 0.01213600021,0.00
,,, 0.01214400027,0.00
,,, 0.01215200033,0.00
,,, 0.01216000039,-0.04000
,,, 0.01216799952,0.00
,,, 0.01217599958,0.00
,,, 0.01218399964,0.00
,,, 0.01219199970,0.00
,,, 0.01219999976,0.00
,,, 0.01220799983,0.00
,,, 0.01221599989,-0.04000
,,, 0.01222399995,0.00
,,, 0.01223200001,0.00
,,, 0.01224000007,0.00
,,, 0.01224800013,0.00
,,, 0.01225600019,0.00
,,, 0.01226400025,0.00
,,, 0.01227200031,0.00
,,, 0.01228000037,0.00
,,, 0.01228800043,0.00
,,, 0.01229599956,0.00
,,, 0.01230399963,0.00
,,, 0.01231199969,0.00
,,, 0.01231999975,0.00
,,, 0.01232799981,0.00
,,, 0.01233599987,0.00
,,, 0.01234399993,0.00
,,, 0.01235199999,0.00
,,, 0.01236000005,0.00
,,, 0.01236800011,0.00
,,, 0.01237600017,0.00
,,, 0.01238400023,-0.04000
,,, 0.01239200030,0.00
,,, 0.01240000036,0.00
,,, 0.01240800042,-0.04000
,,, 0.01241599955,0.00
,,, 0.01242399961,0.00
,,, 0.01243199967,0.00
,,, 0.01243999973,0.00
,,, 0.01244799979,0.00
,,, 0.01245599985,-0.04000
,,, 0.01246399991,0.00
,,, 0.01247199997,0.00
,,, 0.01248000003,0.00
,,, 0.01248800009,0.00
,,, 0.01249600016,0.00
,,, 0.01250400022,0.00
,,, 0.01251200028,0.00
,,, 0.01252000034,0.00
,,, 0.01252800040,0.00
,,, 0.01253599953,0.00
,,, 0.01254399959,0.00
,,, 0.01255199965,0.00
,,, 0.01255999971,0.00
,,, 0.01256799977,0.00
,,, 0.01257599983,0.00
,,, 0.01258399989,0.00
,,, 0.01259199996,-0.04000
,,, 0.01260000002,0.00
,,, 0.01260800008,0.00
,,, 0.01261600014,0.00
,,, 0.01262400020,0.00
,,, 0.01263200026,-0.04000
,,, 0.01264000032,0.00
,,, 0.01264800038,0.00
,,, 0.01265599951,0.00
,,, 0.01266399957,0.00
,,, 0.01267199963,-0.04000
,,, 0.01267999969,0.00
,,, 0.01268799976,0.00
,,, 0.01269599982,0.00
,,, 0.01270399988,0.00
,,, 0.01271199994,0.00
,,, 0.01272000000,0.00
,,, 0.01272800006,0.00
,,, 0.01273600012,0.00
,,, 0.01274400018,0.08000
,,, 0.01275200024,0.00
,,, 0.01276000030,0.00
,,, 0.01276800036,-0.04000
,,, 0.01277600043,0.00
,,, 0.01278399955,0.00
,,, 0.01279199962,0.00
,,, 0.01279999968,-0.04000
,,, 0.01280799974,-0.04000
,,, 0.01281599980,-0.04000
,,, 0.01282399986,0.00
,,, 0.01283199992,0.00
,,, 0.01283999998,0.00
,,, 0.01284800004,0.00
,,, 0.01285600010,0.00
,,, 0.01286400016,0.00
,,, 0.01287200022,0.00
,,, 0.01288000029,-0.04000
,,, 0.01288800035,0.00
,,, 0.01289600041,0.00
,,, 0.01290399954,0.00
,,, 0.01291199960,0.00
,,, 0.01291999966,0.00
,,, 0.01292799972,0.00
,,, 0.01293599978,0.00
,,, 0.01294399984,-0.04000
,,, 0.01295199990,0.00
,,, 0.01295999996,-0.04000
,,, 0.01296800002,0.00
,,, 0.01297600009,0.00
,,, 0.01298400015,0.00
,,, 0.01299200021,0.00
,,, 0.01300000027,-0.04000
,,, 0.01300800033,0.00
,,, 0.01301600039,0.00
,,, 0.01302399952,0.00
,,, 0.01303199958,0.00
,,, 0.01303999964,0.00
,,, 0.01304799970,-0.04000
,,, 0.01305599976,0.00
,,, 0.01306399982,0.00
,,, 0.01307199989,0.00
,,, 0.01307999995,0.00
,,, 0.01308800001,0.00
,,, 0.01309600007,0.00
,,, 0.01310400013,0.00
,,, 0.01311200019,0.00
,,, 0.01312000025,-0.04000
,,, 0.01312800031,0.00
,,, 0.01313600037,0.00
,,, 0.01314399950,0.00
,,, 0.01315199956,0.00
,,, 0.01315999962,0.00
,,, 0.01316799968,0.00
,,, 0.01317599975,0.00
,,, 0.01318399981,-0.04000
,,, 0.01319199987,0.00
,,, 0.01319999993,0.00
,,, 0.01320799999,0.00
,,, 0.01321600005,0.00
,,, 0.01322400011,0.00
,,, 0.01323200017,0.00
,,, 0.01324000023,0.00
,,, 0.01324800029,0.00
,,, 0.01325600035,-0.04000
,,, 0.01326400042,0.00
,,, 0.01327199955,0.00
,,, 0.01327999961,0.00
,,, 0.01328799967,0.00
,,, 0.01329599973,-0.04000
,,, 0.01330399979,-0.04000
,,, 0.01331199985,0.00
,,, 0.01331999991,0.00
,,, 0.01332799997,-0.04000
,,, 0.01333600003,0.00
,,, 0.01334400009,-0.04000
,,, 0.01335200015,0.00
,,, 0.01336000022,0.00
,,, 0.01336800028,0.00
,,, 0.01337600034,-0.04000
,,, 0.01338400040,0.00
,,, 0.01339199953,-0.04000
,,, 0.01339999959,0.00
,,, 0.01340799965,0.00
,,, 0.01341599971,-0.04000
,,, 0.01342399977,0.00
,,, 0.01343199983,0.00
,,, 0.01343999989,0.00
,,, 0.01344799995,0.00
,,, 0.01345600002,0.04000
,,, 0.01346400008,-0.04000
,,, 0.01347200014,0.00
,,, 0.01348000020,0.00
,,, 0.01348800026,0.00
,,, 0.01349600032,0.00
,,, 0.01350400038,-0.04000
,,, 0.01351199951,0.00
,,, 0.01351999957,0.00
,,, 0.01352799963,0.00
,,, 0.01353599969,0.00
,,, 0.01354399975,0.00
,,, 0.01355199981,0.00
,,, 0.01355999988,0.00
,,, 0.01356799994,0.00
,,, 0.01357600000,0.00
,,, 0.01358400006,0.00
,,, 0.01359200012,0.00
,,, 0.01360000018,-0.04000
,,, 0.01360800024,0.00
,,, 0.01361600030,0.00
,,, 0.01362400036,0.00
,,, 0.01363200042,0.00
,,, 0.01363999955,0.00
,,, 0.01364799961,0.00
,,, 0.01365599968,-0.04000
,,, 0.01366399974,0.00
,,, 0.01367199980,0.00
,,, 0.01367999986,0.00
,,, 0.01368799992,0.00
,,, 0.01369599998,0.00
,,, 0.01370400004,0.00
,,, 0.01371200010,0.00
,,, 0.01372000016,0.00
,,, 0.01372800022,-0.04000
,,, 0.01373600028,0.00
,,, 0.01374400035,-0.04000
,,, 0.01375200041,0.00
,,, 0.01375999954,0.00
,,, 0.01376799960,-0.04000
,,, 0.01377599966,0.00
,,, 0.01378399972,0.00
,,, 0.01379199978,0.00
,,, 0.01379999984,0.00
,,, 0.01380799990,-0.04000
,,, 0.01381599996,0.00
,,, 0.01382400002,0.00
,,, 0.01383200008,-0.04000
,,, 0.01384000015,0.00
,,, 0.01384800021,-0.04000
,,, 0.01385600027,0.00
,,, 0.01386400033,0.00
,,, 0.01387200039,0.00
,,, 0.01387999952,-0.04000
,,, 0.01388799958,0.00
,,, 0.01389599964,0.00
,,, 0.01390399970,-0.04000
,,, 0.01391199976,0.00
,,, 0.01391999982,0.00
,,, 0.01392799988,0.00
,,, 0.01393599994,-0.04000
,,, 0.01394400001,0.00
,,, 0.01395200007,0.00
,,, 0.01396000013,-0.04000
,,, 0.01396800019,-0.04000
,,, 0.01397600025,0.00
,,, 0.01398400031,0.00
,,, 0.01399200037,0.00
,,, 0.01399999950,0.00
,,, 0.01400799956,0.00
,,, 0.01401599962,0.00
,,, 0.01402399968,0.00
,,, 0.01403199974,0.00
,,, 0.01403999981,0.00
,,, 0.01404799987,0.00
,,, 0.01405599993,0.00
,,, 0.01406399999,0.00
,,, 0.01407200005,0.00
,,, 0.01408000011,0.00
,,, 0.01408800017,0.00
,,, 0.01409600023,0.00
,,, 0.01410400029,0.00
,,, 0.01411200035,0.00
,,, 0.01412000041,0.00
,,, 0.01412799954,-0.04000
,,, 0.01413599961,0.00
,,, 0.01414399967,0.00
,,, 0.01415199973,0.00
,,, 0.01415999979,0.00
,,, 0.01416799985,-0.04000
,,, 0.01417599991,0.00
,,, 0.01418399997,0.00
,,, 0.01419200003,0.00
,,, 0.01420000009,-0.04000
,,, 0.01420800015,0.00
,,, 0.01421600021,0.00
,,, 0.01422400028,0.00
,,, 0.01423200034,0.00
,,, 0.01424000040,-0.04000
,,, 0.01424799953,-0.04000
,,, 0.01425599959,0.00
,,, 0.01426399965,0.00
,,, 0.01427199971,0.00
,,, 0.01427999977,-0.04000
,,, 0.01428799983,0.00
,,, 0.01429599989,0.00
,,, 0.01430399995,0.00
,,, 0.01431200001,0.00
,,, 0.01432000007,0.00
,,, 0.01432800014,0.00
,,, 0.01433600020,0.00
,,, 0.01434400026,0.00
,,, 0.01435200032,-0.04000
,,, 0.01436000038,-0.04000
,,, 0.01436799951,0.00
,,, 0.01437599957,0.00
,,, 0.01438399963,-0.04000
,,, 0.01439199969,0.00
,,, 0.01439999975,-0.04000
,,, 0.01440799981,-0.04000
,,, 0.01441599987,0.00
,,, 0.01442399994,0.00
,,, 0.01443200000,0.00
,,, 0.01444000006,0.00
,,, 0.01444800012,0.00
,,, 0.01445600018,0.00
,,, 0.01446400024,0.00
,,, 0.01447200030,0.04000
,,, 0.01448000036,0.00
,,, 0.01448800042,0.00
,,, 0.01449599955,0.00
,,, 0.01450399961,0.00
,,, 0.01451199967,-0.04000
,,, 0.01451999974,0.00
,,, 0.01452799980,0.00
,,, 0.01453599986,0.00
,,, 0.01454399992,0.00
,,, 0.01455199998,0.00
,,, 0.01456000004,0.00
,,, 0.01456800010,0.00
,,, 0.01457600016,0.00
,,, 0.01458400022,-0.04000
,,, 0.01459200028,0.00
,,, 0.01460000034,0.00
,,, 0.01460800041,-0.04000
,,, 0.01461599953,0.00
,,, 0.01462399960,-0.04000
,,, 0.01463199966,0.00
,,, 0.01463999972,0.00
,,, 0.01464799978,0.00
,,, 0.01465599984,0.00
,,, 0.01466399990,0.00
,,, 0.01467199996,0.00
,,, 0.01468000002,0.00
,,, 0.01468800008,0.00
,,, 0.01469600014,0.00
,,, 0.01470400020,0.00
,,, 0.01471200027,0.00
,,, 0.01472000033,0.00
,,, 0.01472800039,0.00
,,, 0.01473599952,0.00
,,, 0.01474399958,0.00
,,, 0.01475199964,0.00
,,, 0.01475999970,0.00
,,, 0.01476799976,0.00
,,, 0.01477599982,0.00
,,, 0.01478399988,0.00
,,, 0.01479199994,0.00
,,, 0.01480000000,0.00
,,, 0.01480800007,0.00
,,, 0.01481600013,0.00
,,, 0.01482400019,0.00
,,, 0.01483200025,0.00
,,, 0.01484000031,-0.04000
,,, 0.01484800037,-0.04000
,,, 0.01485599950,0.00
,,, 0.01486399956,0.00
,,, 0.01487199962,-0.04000
,,, 0.01487999968,0.00
,,, 0.01488799974,0.00
,,, 0.01489599980,0.00
,,, 0.01490399987,0.00
,,, 0.01491199993,0.00
,,, 0.01491999999,0.00
,,, 0.01492800005,0.00
,,, 0.01493600011,0.00
,,, 0.01494400017,0.00
,,, 0.01495200023,0.00
,,, 0.01496000029,0.00
,,, 0.01496800035,0.00
,,, 0.01497600041,-0.04000
,,, 0.01498399954,0.00
,,, 0.01499199960,0.00
,,, 0.01499999966,0.00
,,, 0.01500799973,0.00
,,, 0.01501599979,-0.04000
,,, 0.01502399985,0.00
,,, 0.01503199991,-0.04000
,,, 0.01503999997,0.00
,,, 0.01504800003,0.00
,,, 0.01505600009,0.00
,,, 0.01506400015,0.00
,,, 0.01507200021,0.00
,,, 0.01508000027,0.00
,,, 0.01508800033,-0.04000
,,, 0.01509600040,0.00
,,, 0.01510399953,0.00
,,, 0.01511199959,-0.04000
,,, 0.01511999965,0.00
,,, 0.01512799971,0.00
,,, 0.01513599977,0.00
,,, 0.01514399983,0.00
,,, 0.01515199989,0.00
,,, 0.01515999995,0.00
,,, 0.01516800001,-0.04000
,,, 0.01517600007,0.00
,,, 0.01518400013,0.00
,,, 0.01519200020,0.00
,,, 0.01520000026,-0.04000
,,, 0.01520800032,0.00
,,, 0.01521600038,0.00
,,, 0.01522399951,0.00
,,, 0.01523199957,0.00
,,, 0.01523999963,0.00
,,, 0.01524799969,0.00
,,, 0.01525599975,0.00
,,, 0.01526399981,0.00
,,, 0.01527199987,0.00
,,, 0.01527999993,0.00
,,, 0.01528800000,0.00
,,, 0.01529600006,0.00
,,, 0.01530400012,0.00
,,, 0.01531200018,-0.04000
,,, 0.01532000024,0.00
,,, 0.01532800030,0.00
,,, 0.01533600036,-0.04000
,,, 0.01534400042,0.00
,,, 0.01535199955,0.00
,,, 0.01535999961,0.00
,,, 0.01536799967,0.00
,,, 0.01537599973,-0.04000
,,, 0.01538399979,0.00
,,, 0.01539199986,0.00
,,, 0.01539999992,0.00
,,, 0.01540799998,0.00
,,, 0.01541600004,0.00
,,, 0.01542400010,0.00
,,, 0.01543200016,0.00
,,, 0.01544000022,0.00
,,, 0.01544800028,0.00
,,, 0.01545600034,0.00
,,, 0.01546400040,0.00
,,, 0.01547199953,0.00
,,, 0.01547999959,0.00
,,, 0.01548799966,0.00
,,, 0.01549599972,0.00
,,, 0.01550399978,0.00
,,, 0.01551199984,-0.04000
,,, 0.01551999990,0.00
,,, 0.01552799996,0.00
,,, 0.01553600002,0.00
,,, 0.01554400008,0.00
,,, 0.01555200014,-0.04000
,,, 0.01556000020,0.00
,,, 0.01556800026,-0.04000
,,, 0.01557600033,0.00
,,, 0.01558400039,-0.04000
,,, 0.01559199952,0.00
,,, 0.01559999958,0.00
,,, 0.01560799964,0.00
,,, 0.01561599970,0.00
,,, 0.01562399976,0.00
,,, 0.01563199982,0.00
,,, 0.01563999988,0.00
,,, 0.01564799994,0.00
,,, 0.01565600000,-0.04000
,,, 0.01566400006,0.00
,,, 0.01567200013,0.00
,,, 0.01568000019,0.00
,,, 0.01568800025,0.00
,,, 0.01569600031,0.00
,,, 0.01570400037,0.00
,,, 0.01571200043,0.00
,,, 0.01572000049,0.00
,,, 0.01572800055,0.00
,,, 0.01573600061,0.00
,,, 0.01574400067,0.00
,,, 0.01575200073,0.00
,,, 0.01576000080,0.00
,,, 0.01576800086,0.00
,,, 0.01577599905,0.00
,,, 0.01578399912,0.00
,,, 0.01579199918,0.00
,,, 0.01579999924,0.00
,,, 0.01580799930,0.00
,,, 0.01581599936,-0.04000
,,, 0.01582399942,0.00
,,, 0.01583199948,0.00
,,, 0.01583999954,0.00
,,, 0.01584799960,0.00
,,, 0.01585599966,-0.04000
,,, 0.01586399972,0.00
,,, 0.01587199979,0.00
,,, 0.01587999985,0.00
,,, 0.01588799991,-0.04000
,,, 0.01589599997,0.00
,,, 0.01590400003,0.00
,,, 0.01591200009,0.00
,,, 0.01592000015,0.00
,,, 0.01592800021,0.00
,,, 0.01593600027,0.00
,,, 0.01594400033,0.00
,,, 0.01595200039,0.00
,,, 0.01596000046,-0.04000
,,, 0.01596800052,0.00
,,, 0.01597600058,0.00
,,, 0.01598400064,-0.04000
,,, 0.01599200070,0.00
,,, 0.01600000076,0.00
,,, 0.01600800082,-0.04000
,,, 0.01601600088,0.00
,,, 0.01602399908,0.00
,,, 0.01603199914,0.00
,,, 0.01603999920,0.00
,,, 0.01604799926,0.04000
,,, 0.01605599932,0.00
,,, 0.01606399938,0.00
,,, 0.01607199945,0.00
,,, 0.01607999951,0.00
,,, 0.01608799957,0.00
,,, 0.01609599963,0.00
,,, 0.01610399969,0.00
,,, 0.01611199975,0.00
,,, 0.01611999981,-0.04000
,,, 0.01612799987,-0.04000
,,, 0.01613599993,0.00
,,, 0.01614399999,0.00
,,, 0.01615200005,0.00
,,, 0.01616000012,0.00
,,, 0.01616800018,0.00
,,, 0.01617600024,-0.04000
,,, 0.01618400030,0.00
,,, 0.01619200036,0.00
,,, 0.01620000042,0.00
,,, 0.01620800048,-0.04000
,,, 0.01621600054,0.00
,,, 0.01622400060,0.00
,,, 0.01623200066,0.00
,,, 0.01624000072,0.00
,,, 0.01624800079,0.00
,,, 0.01625600085,0.00
,,, 0.01626399904,-0.04000
,,, 0.01627199911,0.00
,,, 0.01627999917,0.00
,,, 0.01628799923,0.00
,,, 0.01629599929,-0.04000
,,, 0.01630399935,0.00
,,, 0.01631199941,0.00
,,, 0.01631999947,0.00
,,, 0.01632799953,0.00
,,, 0.01633599959,0.00
,,, 0.01634399965,0.00
,,, 0.01635199971,0.00
,,, 0.01635999978,0.00
,,, 0.01636799984,0.00
,,, 0.01637599990,0.00
,,, 0.01638399996,0.00
,,, 0.01639200002,0.00
,,, 0.01640000008,0.00
,,, 0.01640800014,0.00
,,, 0.01641600020,0.00
,,, 0.01642400026,0.00
,,, 0.01643200032,0.00
,,, 0.01644000039,0.00
,,, 0.01644800045,0.00
,,, 0.01645600051,0.00
,,, 0.01646400057,0.00
,,, 0.01647200063,0.00
,,, 0.01648000069,0.00
,,, 0.01648800075,0.00
,,, 0.01649600081,0.00
,,, 0.01650400087,0.00
,,, 0.01651199907,0.00
,,, 0.01651999913,0.00
,,, 0.01652799919,0.00
,,, 0.01653599925,0.08000
,,, 0.01654399931,0.04000
,,, 0.01655199938,0.00
,,, 0.01655999944,0.04000
,,, 0.01656799950,0.00
,,, 0.01657599956,0.00
,,, 0.01658399962,-0.04000
,,, 0.01659199968,0.00
,,, 0.01659999974,0.00
,,, 0.01660799980,0.00
,,, 0.01661599986,0.00
,,, 0.01662399992,0.00
,,, 0.01663199998,0.00
,,, 0.01664000005,0.00
,,, 0.01664800011,0.00
,,, 0.01665600017,0.00
,,, 0.01666400023,0.00
,,, 0.01667200029,0.00
,,, 0.01668000035,0.00
,,, 0.01668800041,0.00
,,, 0.01669600047,0.00
,,, 0.01670400053,-0.04000
,,, 0.01671200059,0.00
,,, 0.01672000065,0.00
,,, 0.01672800072,0.00
,,, 0.01673600078,0.00
,,, 0.01674400084,0.00
,,, 0.01675199904,0.00
,,, 0.01675999910,0.00
,,, 0.01676799916,0.00
,,, 0.01677599922,0.00
,,, 0.01678399928,0.00
,,, 0.01679199934,0.00
,,, 0.01679999940,0.00
,,, 0.01680799946,0.00
,,, 0.01681599952,0.00
,,, 0.01682399958,0.00
,,, 0.01683199964,0.00
,,, 0.01683999971,0.00
,,, 0.01684799977,0.00
,,, 0.01685599983,-0.04000
,,, 0.01686399989,0.00
,,, 0.01687199995,0.00
,,, 0.01688000001,0.00
,,, 0.01688800007,0.00
,,, 0.01689600013,0.00
,,, 0.01690400019,0.00
,,, 0.01691200025,0.00
,,, 0.01692000031,0.04000
,,, 0.01692800038,0.00
,,, 0.01693600044,0.00
,,, 0.01694400050,0.00
,,, 0.01695200056,0.00
,,, 0.01696000062,0.00
,,, 0.01696800068,0.00
,,, 0.01697600074,0.00
,,, 0.01698400080,-0.04000
,,, 0.01699200086,0.00
,,, 0.01699999906,0.00
,,, 0.01700799912,0.00
,,, 0.01701599918,0.00
,,, 0.01702399924,0.00
,,, 0.01703199930,0.00
,,, 0.01703999937,0.00
,,, 0.01704799943,0.00
,,, 0.01705599949,0.00
,,, 0.01706399955,0.00
,,, 0.01707199961,0.00
,,, 0.01707999967,0.00
,,, 0.01708799973,0.00
,,, 0.01709599979,0.00
,,, 0.01710399985,0.00
,,, 0.01711199991,0.00
,,, 0.01711999997,0.00
,,, 0.01712800004,0.00
,,, 0.01713600010,0.00
,,, 0.01714400016,0.00
,,, 0.01715200022,0.00
,,, 0.01716000028,0.00
,,, 0.01716800034,0.00
,,, 0.01717600040,0.00
,,, 0.01718400046,0.00
,,, 0.01719200052,0.00
,,, 0.01720000058,0.00
,,, 0.01720800065,0.00
,,, 0.01721600071,0.00
,,, 0.01722400077,0.00
,,, 0.01723200083,0.00
,,, 0.01723999903,0.00
,,, 0.01724799909,0.00
,,, 0.01725599915,0.00
,,, 0.01726399921,0.00
,,, 0.01727199927,0.00
,,, 0.01727999933,0.00
,,, 0.01728799939,0.00
,,, 0.01729599945,0.00
,,, 0.01730399951,0.04000
,,, 0.01731199957,0.00
,,, 0.01731999964,0.04000
,,, 0.01732799970,0.00
,,, 0.01733599976,0.00
,,, 0.01734399982,0.00
,,, 0.01735199988,0.00
,,, 0.01735999994,0.00
,,, 0.01736800000,0.00
,,, 0.01737600006,0.00
,,, 0.01738400012,0.00
,,, 0.01739200018,0.04000
,,, 0.01740000024,0.00
,,, 0.01740800031,0.04000
,,, 0.01741600037,0.00
,,, 0.01742400043,0.00
,,, 0.01743200049,0.00
,,, 0.01744000055,0.00
,,, 0.01744800061,0.00
,,, 0.01745600067,0.00
,,, 0.01746400073,0.00
,,, 0.01747200079,0.04000
,,, 0.01748000085,0.00
,,, 0.01748799905,0.00
,,, 0.01749599911,0.00
,,, 0.01750399917,0.00
,,, 0.01751199923,-0.04000
,,, 0.01751999930,0.00
,,, 0.01752799936,0.00
,,, 0.01753599942,0.04000
,,, 0.01754399948,0.04000
,,, 0.01755199954,0.00
,,, 0.01755999960,0.00
,,, 0.01756799966,0.00
,,, 0.01757599972,0.00
,,, 0.01758399978,0.00
,,, 0.01759199984,0.00
,,, 0.01759999990,0.00
,,, 0.01760799997,0.04000
,,, 0.01761600003,-0.04000
,,, 0.01762400009,0.00
,,, 0.01763200015,0.04000
,,, 0.01764000021,0.00
,,, 0.01764800027,0.00
,,, 0.01765600033,0.00
,,, 0.01766400039,0.00
,,, 0.01767200045,0.00
,,, 0.01768000051,0.04000
,,, 0.01768800057,0.00
,,, 0.01769600064,0.00
,,, 0.01770400070,0.00
,,, 0.01771200076,-0.04000
,,, 0.01772000082,0.00
,,, 0.01772800088,0.00
,,, 0.01773599908,0.00
,,, 0.01774399914,0.00
,,, 0.01775199920,0.00
,,, 0.01775999926,0.00
,,, 0.01776799932,0.00
,,, 0.01777599938,0.00
,,, 0.01778399944,0.00
,,, 0.01779199950,0.00
,,, 0.01779999956,0.00
,,, 0.01780799963,0.00
,,, 0.01781599969,0.00
,,, 0.01782399975,0.04000
,,, 0.01783199981,0.00
,,, 0.01783999987,0.00
,,, 0.01784799993,0.00
,,, 0.01785599999,0.00
,,, 0.01786400005,0.00
,,, 0.01787200011,0.00
,,, 0.01788000017,0.00
,,, 0.01788800023,0.00
,,, 0.01789600030,0.00
,,, 0.01790400036,0.00
,,, 0.01791200042,0.00
